name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
ScaleUp InfraTech,storage,storage|point_of_interest|establishment,098115 48432,https://scaleupinfratech.com/,"352, Sector 21A, Sector 21, Gurugram, Delhi, Haryana 122015, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2357786751114472672&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmR4legkZDTkR4OxM3I6KuCA
Aspirant Anthem Academy,educational_institution,educational_institution|point_of_interest|establishment,098702 14729,,"Plot No. 1367, Ram Chowk, near Professional Courier, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",5,6,OPERATIONAL,https://maps.google.com/?cid=13055037447996565299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJeaAbjVcZDTkRM-dB8WPPLLU
2Wheels by GoMechanic - Lucky Bike Service Center,car_repair,parking_garage|parking_lot|parking|transportation_service|car_repair|service|point_of_interest|establishment,092669 08222,https://gomechanic.app.link/gmb,"Jangra Bazar, Plot No .125, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",4.9,7,OPERATIONAL,https://maps.google.com/?cid=6405752730134765399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJheUe6F0ZDTkRV9-rPivO5Vg
Global Cargo Connect,courier_service,courier_service|shipping_service|service|point_of_interest|establishment,,https://www.dtdc.in/,"G-4, opp. 127, Udyog Vihar Phase 1, Udyog Vihar, DHUDERA VILLAGE, Gurugram, Haryana 122016, India",5,5,OPERATIONAL,https://maps.google.com/?cid=12483968600669672788&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ5zXs_jQZDTkRVNULpkz3P60
Shanti International Cargo Services Pvt Ltd.,courier_service,courier_service|shipping_service|transportation_service|service|point_of_interest|establishment,,http://www.shantiexpress.in/,"Shop, N-8, opp. Plot No 127, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",4,1,OPERATIONAL,https://maps.google.com/?cid=12289772274163011604&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJj8ak7l0ZDTkRFFDu88QKjqo
Traveling Agency,taxi_service,taxi_service|transportation_service|service|point_of_interest|establishment,098083 67517,,"Shop No. 112, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",5,1,OPERATIONAL,https://maps.google.com/?cid=14949684144789337465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJE-OSdq8ZDTkReTV12oXyd88
Cds Highways Private Limited,transportation_service,transportation_service|point_of_interest|establishment,,,"390, Udyog Vihar Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=3786667760196207394&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVXFqkUZDTkRIkPr6EPyjDQ
Bird Execujet Airport Services,transportation_service,transportation_service|point_of_interest|establishment,,,"422, Udyog Vihar Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=2772554172187870498&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJr5PTsVsZDTkRIgXJeVQXeiY
Gurgaon Delhi border,transportation_service,transportation_service|point_of_interest|establishment,,,"Gurgaon - Delhi Expressway, G36V+X44, Village, Block B, Mahipalpur, New Delhi, Gurugram, Delhi 122016, India",3.3,6,CLOSED_TEMPORARILY,https://maps.google.com/?cid=12187961206783515648&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJY2xKWgAZDTkRAJySmiRWJKk
Udhyog Vihar Delhi Toll Booth,transportation_service,transportation_service|point_of_interest|establishment,,,"G36V+F35, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",1,1,OPERATIONAL,https://maps.google.com/?cid=15072382806918169810&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-wdxFgAZDTkR0gQQVU7cK9E
MCD Toll Plaza,toll_station,toll_station|transportation_service|point_of_interest|establishment,,,"521, Jaipur - Delhi Expy, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",2.9,1885,OPERATIONAL,https://maps.google.com/?cid=370689865562511556&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt7Dz6lAZDTkRxNiw_nf0JAU
Municipal Corporation Department HooliganismToll (MCD Tax),toll_station,toll_station|transportation_service|point_of_interest|establishment,011 2507 4100,,"G36R+CXW, Gurgaon - Delhi Expy, Rajokri Village, Rajokri, Gurugram, Delhi 122016, India",3,1234,OPERATIONAL,https://maps.google.com/?cid=9867876036451481659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJOeGC8VAZDTkRO7hHEPm88Yg
Mata mandar,transportation_service,transportation_service|point_of_interest|establishment,,,"G37V+2CP, Rajokri Village, Rajokri, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=11756144927663927023&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJk8oaRgAZDTkR7y5rZYY3JqM
Hariyana Bordar,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Rajokri Village, Rajokri, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=14356483777757375197&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPeTC2VAZDTkR3erilO55PMc
Hariyana Bordar,bus_stop,bus_stop|transit_stop|transit_station|transportation_service|point_of_interest|establishment,,,"Kapas Hera Estate, Gurugram, Haryana 122016, India",2,1,OPERATIONAL,https://maps.google.com/?cid=13189907413023079535&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJyXwmuFAZDTkRbzyItej2C7c
Anand pal tempo service,transportation_service,transportation_service|point_of_interest|establishment,,,"G464+W45, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",,,OPERATIONAL,https://maps.google.com/?cid=11099122032907859201&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJy6mh9OofDTkRATUv6q4ACJo
Bimlesh taxi service,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,,,"Rajokari, near barat ghar, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",4,2,OPERATIONAL,https://maps.google.com/?cid=8574550787233317168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJj5HE7TUfDTkRMIGW1YLs_nY
Urban Club Logistics India Pvt Ltd,manufacturer,manufacturer|point_of_interest|establishment,,http://urbanclub.co.in/,"packers and movers in rajokri movers and packers rajokri delhi, G465+G94, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",5,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=10324968674999526464&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNUdbz9kfDTkRQORhTk6oSY8
Chhavi transport pvt LTD,car_rental,car_rental|service|point_of_interest|establishment,,,"1248, Sector 21, Gurugram, Haryana 122016, India",5,1,OPERATIONAL,https://maps.google.com/?cid=63073861616211529&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVTWJSAAZDTkRSRY_zFcV4AA
Muskan tour and travels,transportation_service,transportation_service|point_of_interest|establishment,,,"1125, Sector 21, Gurugram, Haryana 122016, India",,,OPERATIONAL,https://maps.google.com/?cid=14003030879863617543&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJr5t6OwAZDTkRB7gY3WTCVMI
